가구번호,시도,주택층수,거주층수,주택방향,건축년도,침실(방수),거실수,욕실수,주택소유형태,현주택 거주년수,주 난방방식,주 난방연료,보조 난방방식(택1),보조 난방방식(택2),냉방방식,에어컨 설정 온도,주 취사연료,경제활동 가구원수,65세 이상 노인수,가구주성별,가구주교육정도,가구주직업,가구특성1,가구특성2,연간에너지소비량계,연간일반전력소비량,연간심야전력소비량,연간도시가스소비량,연간석유소비량계,연간프로판소비량,자가용 총 보유대수,연간지역난방소비량,연간연탄소비량,주난방시설,가중치,최종가중치,도시규모,주택형태,주택면적,가구원수,가구원구성,가구주연령대,가구 월평균소득
11004069,11,13,2,1,4,3,1,2,,9,1,5,,1,3,25,4,1,0,1,3,1,1,,2995.1091,3482.685,0,0,0,0,1,0,0,3,7780.534684,10230.24171,1,3,4,3,3,3,3
11004070,11,5,1,3,5,3,1,2,,8,1,5,,1,3,23,4,2,0,1,3,1,1,,19316.8298,4730.43,0,1462,0,0,1,0,0,3,9765.798,6896.578474,1,2,5,4,3,3,4
11004071,11,17,9,3,5,3,1,2,,6,1,5,,1,3,26,4,2,0,1,4,1,1,,2889.7118,3360.13,0,0,0,0,1,0,0,3,7780.534684,10230.24171,1,3,4,3,3,2,4
11004072,11,14,7,5,4,2,1,1,,7,2,6,,1,3,26,4,1,0,1,3,3,1,,6943.452357,3744.2,0,54.9799,0,0,1,3150,0,4,7780.534684,4958.690343,1,3,3,4,3,4,3
11004073,11,12,8,1,4,3,1,1,,6,2,6,,1,3,25,4,1,0,1,3,1,1,,11506.20264,3454.7,0,178.9224008,0,0,1,6669,0,4,7780.534684,4958.690343,1,3,4,4,3,3,4
11004075,11,4,1,3,4,2,1,1,,7,1,5,,1,1,,4,3,0,1,3,1,1,,7056.583984,2980.885,0,430.7788,0,0,1,0,0,3,9765.798,13522.25357,1,2,2,3,3,4,3
11004076,11,5,2,3,3,3,1,2,,4,1,5,,1,3,26,4,1,0,1,3,3,1,,11741.72835,3604.275,0,828.5764,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,2,2
11004077,11,6,6,3,5,2,1,1,,13,1,5,,1,3,25.5,4,1,0,1,3,1,1,,15411.23805,3859.035,0,1159.3929,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,3
11004078,11,6,1,3,5,3,1,1,,6,1,5,,1,3,25,4,1,0,1,3,1,1,,17104.3249,3427.68,0,1357.2886,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,4
11004079,11,2,1,3,1,3,1,1,,7,1,5,,1,1,,4,2,0,1,3,3,1,,12704.03486,3499.09,0,929.5127,0,0,0,0,0,3,10308.66592,12673.33042,1,1,3,3,3,4,2
11004080,11,12,10,3,4,3,1,1,,12,2,6,,1,3,24,4,1,0,1,3,1,1,,6035.8942,3529.97,0,84,0,0,1,2124,0,4,7780.534684,9722.599177,1,3,4,3,3,3,4
11004081,11,3,3,5,4,3,1,1,,9,1,5,,1,3,23,4,1,0,1,3,1,1,,12596.3226,3264.595,0,938.5207,0,0,1,0,0,3,10308.66592,12673.33042,1,1,3,3,3,2,2
11004082,11,3,3,5,5,3,1,1,,5,1,5,,1,3,21,4,1,0,1,3,1,1,,17090.7234,3730.69,0,1331,0,0,1,0,0,3,9765.798,6896.578474,1,2,3,4,3,3,2
11004083,11,16,2,8,3,3,1,1,,9,1,5,,1,3,26,4,2,0,2,3,1,1,,9013.44885,3377.5,0,585.695,0,0,0,0,0,3,7780.534684,10230.24171,1,3,3,3,3,4,3
11004084,11,3,2,6,4,3,1,1,,4,1,5,,1,3,25,4,1,0,1,3,1,1,,12766.5843,3432.505,0,941,0,0,1,0,0,3,10308.66592,12673.33042,1,1,3,3,3,3,3
11004085,11,23,23,3,5,3,1,2,,6,1,5,,1,3,26,4,1,0,1,3,1,1,,2981.0008,3466.28,0,0,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,3,4
11004086,11,18,1,6,4,3,1,2,,4,1,5,,3,3,26,4,1,0,1,3,1,1,,17940.1317,3554.095,0,1427,0,0,1,0,0,3,7780.534684,10230.24171,1,3,4,3,3,3,2
11004087,11,1,1,1,1,2,0,1,,41,1,1,,1,1,,3,1,2,2,2,2,1,,15168.5048,3427.68,0,0,0,184,0,0,2223,1,10308.66592,2927.808986,1,1,2,2,2,5,1
11004088,11,1,1,3,1,2,0,1,,45,1,1,,6,1,,3,0,1,2,1,5,2,,21836.5646,3429.61,0,0,0,102,0,0,3924,1,10308.66592,8313.799926,1,1,1,1,1,5,1
11004089,11,2,1,1,1,2,1,1,,3,1,1,,1,3,26,3,1,0,1,2,3,1,,13142.5743,3722.005,0,0,0,173,1,0,1746,1,10308.66592,1378.474583,1,1,2,4,3,3,2
11004090,11,5,2,3,2,1,1,1,,6,1,2,,1,3,25,3,2,0,1,2,1,1,,18676.2988,3485.58,0,0,1600,134,0,0,0,2,9765.798,5542.201104,1,2,2,3,3,2,2
11004091,11,1,1,3,3,3,1,1,,7,1,5,,1,3,21,4,2,0,1,2,1,1,,13986.8731,3347.585,0,1065,0,0,1,0,0,3,10308.66592,6463.613282,1,1,3,4,3,3,2
11004092,11,1,1,3,5,3,1,1,,12,1,5,,1,3,26,4,1,0,1,2,2,1,,7580.106627,3648.665,0,425.9112873,0,0,1,0,0,3,10308.66592,7824.03999,1,1,2,4,3,2,1
11004093,11,4,2,1,5,3,1,2,,10,1,5,,1,3,22,4,2,0,1,3,3,1,,17105.4154,3711.39,0,1334,0,0,1,0,0,3,9765.798,13522.25357,1,2,3,3,3,4,3
11004094,11,1,1,1,3,3,1,1,,9,1,5,,1,3,22,4,2,0,1,3,1,1,,7249.6768,3311.88,0,422,0,0,1,0,0,3,10308.66592,6463.613282,1,1,5,4,3,3,2
11004095,11,1,1,3,6,4,1,2,,2,1,5,,1,3,23,5,2,0,1,3,1,1,,15815.746,4091.6,0,1179,0,0,0,0,0,3,10308.66592,6463.613282,1,1,5,4,3,4,3
11004096,11,5,4,3,6,3,1,2,,2,1,5,,1,3,23,4,2,0,1,2,2,1,,9504.087915,3499.09,0,622.7105,0,0,0,0,0,3,9765.798,14647.97733,1,2,3,2,2,5,2
11005006,11,2,2,3,1,4,1,1,,3,1,5,,3,3,20,4,1,1,2,2,5,1,,7691.821889,3380.395,0,458.7423,0,0,1,0,0,3,10308.66592,6463.613282,1,1,3,4,3,4,1
11005007,11,2,1,5,4,3,1,1,,8,1,5,,1,1,,4,1,0,2,2,5,1,,12106.72548,3483.65,0,873.5174,0,0,1,0,0,3,10308.66592,12673.33042,1,1,3,3,3,4,1
11005008,11,2,2,6,4,3,1,2,,22,1,5,,1,1,,4,1,0,1,2,3,1,,9906.163958,3834.91,0,633.5706,0,0,1,0,0,3,10308.66592,38983.08195,1,1,3,1,1,3,1
11005009,11,2,2,6,3,3,1,1,,8,1,5,,1,1,,4,2,0,2,1,5,1,,10592.88325,3310.915,0,742.6171,0,0,1,0,0,3,10308.66592,6463.613282,1,1,3,4,3,4,1
11005011,11,2,1,7,4,3,1,1,,7,1,5,,1,3,20,4,1,0,2,2,5,1,,14619.37776,3411.275,0,1120.3913,0,0,1,0,0,3,10308.66592,13728.38157,1,1,3,2,5,4,2
11005012,11,2,2,7,4,3,1,1,,4,1,5,,1,3,21,4,1,0,2,1,1,1,,9648.462821,3570.5,0,630.6647,0,0,1,0,0,3,10308.66592,38983.08195,1,1,3,1,1,2,1
11005013,11,2,1,7,4,3,1,1,,4,1,5,,3,3,20,4,2,1,2,2,5,1,,10716.89572,3418.995,0,745.5954,0,0,1,0,0,3,10308.66592,12673.33042,1,1,3,3,3,5,1
11005014,11,2,2,7,4,2,1,1,,10,1,5,,1,3,23,4,3,0,2,2,5,1,,10781.49805,3348.55,0,757.5978,0,0,1,0,0,3,10308.66592,7824.03999,1,1,2,4,3,4,1
11005015,11,2,2,1,4,3,1,1,,22,1,5,,1,3,24,4,1,0,2,2,5,1,,3331.2186,3873.51,0,0,0,0,1,0,0,3,10308.66592,6463.613282,1,1,3,4,3,4,2
11005016,11,2,1,3,4,2,1,1,,17,1,5,,1,3,20,4,1,0,1,3,1,1,,2976.0214,3460.49,0,0,0,0,1,0,0,3,10308.66592,38983.08195,1,1,2,1,1,2,2
11005045,11,3,1,1,3,3,1,1,,4,1,5,,1,3,25,4,1,0,2,3,5,1,,6974.243,4313.55,0,313,0,0,0,0,0,3,10308.66592,13728.38157,1,1,3,2,2,3,2
11005046,11,3,1,1,3,1,0,1,,11,1,5,,1,1,,4,2,0,2,3,1,1,,4179.611,1051.85,0,314,0,0,0,0,0,3,10308.66592,13728.38157,1,1,1,2,2,2,1
11005047,11,3,1,4,3,3,1,1,,5,1,5,,1,1,,4,1,0,2,2,5,1,,4832.7163,3606.205,0,166,0,0,0,0,0,3,10308.66592,6463.613282,1,1,3,4,3,3,1
11005060,11,3,1,3,4,2,1,1,,4,1,5,,5,3,18,4,1,0,1,2,1,1,,10417.18306,3094.755,0,743.5948,0,0,1,0,0,3,9765.798,13522.25357,1,2,2,3,3,3,2
11005061,11,13,6,3,5,3,1,2,,7,1,5,,1,3,26,4,3,0,1,2,3,1,,9382.8768,4373.38,0,539,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,5,2
11005062,11,15,13,3,5,3,1,1,,6,1,5,,1,3,26,4,1,0,1,3,5,1,,11643.8438,3533.83,0,825,0,0,1,0,0,3,7780.534684,11081.90641,1,3,3,2,2,4,2
11005063,11,15,7,3,5,3,1,1,,13,1,5,,1,3,20,4,2,0,1,2,1,1,,9991.0157,3418.995,0,676,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,2
11005064,11,11,5,5,5,3,1,1,,11,1,5,,1,3,26,4,2,0,1,3,1,1,,7838.9482,4166.87,0,408,0,0,1,0,0,3,7780.534684,10230.24171,1,3,3,3,3,4,4
11005065,11,11,8,5,5,3,1,1,,11,1,5,,1,1,,4,2,0,1,2,2,1,,7202.7996,1644.36,0,555,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,2
11005066,11,15,15,6,4,2,1,1,,9,1,5,,1,3,24,4,1,0,1,4,1,1,,14921.6698,3379.43,0,1152,0,0,1,0,0,3,7780.534684,10230.24171,1,3,3,3,3,3,3
11005067,11,4,2,5,4,1,1,1,,4,1,2,,1,2,22,3,1,0,1,2,4,1,,8152.2671,3405.485,0,0,390,149,0,0,0,2,9765.798,17047.77455,1,2,1,1,1,2,1
11005068,11,2,2,6,5,3,1,1,,9,1,5,,1,3,25,4,1,1,1,3,3,1,,18377.9455,3517.425,0,1472,0,0,0,0,0,3,10308.66592,7824.03999,1,1,4,4,4,3,4
11005069,11,18,7,5,4,4,1,2,,5,1,5,,1,3,25,4,1,0,1,3,1,1,,14639.8348,3427.68,0,1121,0,0,1,0,0,3,7780.534684,5217.596635,1,3,5,4,3,3,4
11005070,11,13,7,2,4,3,1,2,,7,1,5,,1,3,26.5,4,1,0,1,3,1,1,,8339.2213,3171.955,0,538,0,0,0,0,0,3,7780.534684,10230.24171,1,3,3,3,3,3,3
11005071,11,4,2,3,5,3,1,1,,10,1,5,,1,3,23,4,1,0,1,3,3,1,,14577.7749,3137.215,0,1139,0,0,1,0,0,3,9765.798,6896.578474,1,2,3,4,3,3,3
11005072,11,4,4,6,5,3,1,1,,7,1,5,,1,3,19,4,1,0,1,3,3,1,,9362.7472,3501.02,0,609,0,0,1,0,0,3,9765.798,6896.578474,1,2,3,4,3,3,3
11005073,11,25,18,1,5,3,1,2,,9,1,5,,1,3,25,4,1,0,1,2,1,1,,12330.06599,3063.875,0,929.543,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,4,4
11005074,11,25,5,1,5,3,1,1,,4,1,5,,1,3,20,4,1,0,1,3,1,1,,9241.472206,3885.09,0,565.7042,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,2,2
11005075,11,2,2,6,3,3,1,1,,12,1,5,,1,3,26,4,2,1,1,3,1,1,,12421.0231,3637.085,0,891,0,0,0,0,0,3,10308.66592,7824.03999,1,1,2,4,4,3,2
11005076,11,20,10,1,5,3,1,2,,9,2,5,,1,3,26,4,2,0,1,999999,999999,1,,4718.827633,3656.385,0,150.9431,0,0,0,0,0,3,7780.534684,15913.98392,1,3,4,4,3,3,3
11005077,11,11,7,3,5,3,1,2,,6,1,5,,1,3,27,4,1,0,1,3,1,1,,12491.71405,2573.655,0,985.4622,0,0,0,0,0,3,7780.534684,10230.24171,1,3,4,3,3,2,2
11005078,11,19,19,3,4,3,1,2,,10,1,5,,1,3,24,4,1,0,1,4,1,1,,16004.5474,3595.59,0,1238,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,3,3
11005079,11,4,1,3,5,2,1,1,,5,1,5,,1,2,26,4,2,0,1,3,1,1,,23706.40637,1626.99,0,2138.753113,0,0,0,0,0,3,9765.798,13522.25357,1,2,3,3,3,3,3
11005080,11,13,3,3,4,2,1,1,,7,1,5,,1,3,26,4,2,0,1,3,3,1,,8109.1287,3486.545,0,490,0,0,0,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,3
11005082,11,5,1,5,5,2,1,1,,7,1,5,,1,3,25,4,0,1,1,3,3,1,,9872.1116,467.06,0,908,0,0,2,0,0,3,9765.798,6896.578474,1,2,2,4,3,3,3
11005083,11,3,2,3,4,3,1,2,,10,1,5,,1,3,26,4,2,0,1,3,1,1,,15957.7078,3977.73,0,1202,0,0,1,0,0,3,9765.798,8348.133377,1,2,4,4,3,3,2
11005084,11,20,11,3,4,3,1,2,,6,1,5,,1,3,26,4,2,0,1,3,1,1,,3049.8825,3546.375,0,0,0,0,0,0,0,3,7780.534684,10230.24171,1,3,4,3,3,4,3
11005085,11,20,11,5,4,3,1,2,,18,1,5,,1,3,26,4,2,0,1,3,3,1,,5236.5808,2887.28,0,264,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,3,4
11005086,11,1,1,3,1,2,0,1,,36,1,1,,1,1,,3,1,1,1,1,5,2,,19329.1307,3467.245,0,0,0,66,0,0,3456,1,10308.66592,8313.799926,1,1,2,1,1,5,1
11005087,11,1,1,3,1,2,0,1,,38,1,1,,1,1,,3,0,1,2,1,5,2,,21735.3105,3758.675,0,0,0,97,0,0,3852,1,10308.66592,8313.799926,1,1,1,1,1,5,1
11005088,11,4,4,1,4,3,1,1,,2,1,5,,1,3,24,4,2,0,1,2,2,1,,3231.6306,3757.71,0,0,0,0,0,0,0,3,9765.798,8348.133377,1,2,2,4,3,4,2
11006007,11,2,2,3,1,3,1,2,,8,1,2,,1,3,23,3,2,0,2,3,3,1,,8593.4259,3031.065,0,0,459,162,1,0,0,2,10308.66592,3206.743819,1,1,3,4,4,3,2
11006010,11,2,1,3,1,3,1,2,,9,1,2,,1,1,,3,1,0,1,1,1,1,,10082.774,3628.4,0,0,485,224,2,0,0,2,10308.66592,15977.52022,1,1,3,1,1,2,1
11006011,11,2,1,1,1,2,1,1,,3,1,2,,1,3,22,3,1,0,2,2,1,1,,21645.6609,3465.315,0,0,1996,93,0,0,0,2,10308.66592,3206.743819,1,1,2,4,3,2,2
11006014,11,2,1,1,1,1,1,1,,24,1,2,,1,3,23,3,1,0,2,3,1,1,,10636.9214,3363.99,0,0,711,124,1,0,0,2,10308.66592,5626.68427,1,1,2,2,5,2,2
11006017,11,2,1,1,2,3,1,2,,11,1,2,,1,3,18,3,1,0,1,3,1,1,,15462.7407,3370.745,0,0,1210,160,1,0,0,2,10308.66592,15977.52022,1,1,3,1,1,3,2
11006063,11,9,9,3,4,4,1,1,,8,1,5,,1,3,23,4,1,0,1,3,1,1,,10319.18589,3502.95,0,700.5416,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,3,3
11006064,11,18,12,3,4,3,1,2,,4,1,5,,1,3,24,4,1,0,1,3,1,1,,11117.0399,2702.965,0,843,0,0,0,0,0,3,7780.534684,5217.596635,1,3,4,4,3,3,3
11006065,11,22,19,5,5,3,1,1,,4,1,5,,1,3,27,4,1,0,1,3,1,1,,6686.302512,2513.825,0,433.7884,0,0,1,0,0,3,7780.534684,10230.24171,1,3,3,3,3,3,3
11006066,11,21,14,6,4,4,1,2,,6,1,5,,1,1,,4,2,0,2,4,1,1,,11893.59237,4205.47,0,793.5655,0,0,1,0,0,3,7780.534684,5217.596635,1,3,5,4,3,4,2
11006068,11,2,2,7,3,3,1,1,,12,1,5,,1,1,,4,2,0,1,3,1,1,,5458.142289,3687.265,0,219.2803824,0,0,1,0,0,3,10308.66592,6463.613282,1,1,3,4,3,4,3
11006069,11,10,8,1,5,3,1,1,,9,2,5,,1,3,26,4,1,0,1,3,5,1,,3954.633327,3689.195,0,74.9689,0,0,1,0,0,3,7780.534684,15913.98392,1,3,4,4,3,3,4
11006070,11,3,3,3,3,3,1,1,,5,1,5,,1,3,26,4,1,0,1,3,3,1,,12703.1043,3625.505,0,919,0,0,0,0,0,3,10308.66592,12673.33042,1,1,3,3,3,4,2
11006072,11,3,3,3,4,3,1,1,,12,1,5,,1,3,26,4,2,2,1,2,1,1,,16698.00407,4604.015,0,1221.3376,0,0,0,0,0,3,10308.66592,6463.613282,1,1,3,4,3,5,4
11006073,11,8,7,1,5,3,1,2,,7,1,5,,1,3,24,4,1,0,1,3,1,1,,13255.69453,3461.455,0,985.5075,0,0,0,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,3
11006074,11,25,24,6,4,3,1,1,,8,1,5,,1,3,24,4,1,0,1,3,3,1,,5925.7353,3615.855,0,270,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,2,3
11006075,11,11,7,5,3,3,1,1,,6,1,5,,1,3,23,4,2,0,1,3,1,1,,7158.3177,3399.695,0,406,0,0,1,0,0,3,7780.534684,5217.596635,1,3,3,4,3,3,3
11006076,11,15,4,5,5,3,1,1,,4,1,5,,1,3,24,4,2,0,1,2,3,1,,10076.01464,3521.285,0,675.7152,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,4,4
11006077,11,4,4,1,5,3,1,2,,5,1,5,,1,3,26,4,3,0,1,3,1,1,,16156.29896,3864.825,0,1230.3499,0,0,1,0,0,3,9765.798,13522.25357,1,2,3,3,3,4,3
11006078,11,2,2,3,3,2,1,1,,7,1,5,,1,3,18,4,1,0,1,2,1,1,,12726.23873,3028.17,0,970.471,0,0,1,0,0,3,10308.66592,13728.38157,1,1,2,2,2,4,3
11006079,11,14,13,1,5,4,1,2,,5,1,5,,1,3,26,4,1,0,1,2,1,1,,15546.9774,3306.09,0,1218,0,0,0,0,0,3,7780.534684,5217.596635,1,3,5,4,3,4,2
11006080,11,1,1,6,3,2,1,1,,12,1,5,,1,3,27,4,2,0,1,2,1,1,,13808.66007,3340.83,0,1048.4704,0,0,1,0,0,3,10308.66592,13728.38157,1,1,2,2,2,4,3
11006081,11,4,0,1,3,2,1,1,,3,1,5,,1,1,,4,3,0,1,3,4,1,,6205.344866,3566.64,0,300.8662,0,0,0,0,0,3,9765.798,13522.25357,1,2,2,3,3,5,1
11006084,11,4,4,7,3,3,1,1,,4,1,5,,1,3,22,4,4,0,1,2,1,1,,11578.7529,3446.015,0,826,0,0,0,0,0,3,9765.798,6896.578474,1,2,3,4,3,4,3
11006086,11,15,7,3,5,3,1,2,,4,2,6,,1,3,26,4,1,0,1,3,1,1,,5340.55,3184.5,0,56,0,0,1,2017.8,0,4,7780.534684,4958.690343,1,3,3,4,3,2,2
11006088,11,15,11,5,4,3,1,2,,10,1,5,,1,3,24,4,2,0,1,3,1,1,,13673.8117,3650.595,0,1010,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,3,4
11006090,11,15,5,3,5,3,1,2,,3,1,5,,1,1,,4,1,0,1,3,3,1,,8139.7926,3352.41,0,504,0,0,1,0,0,3,7780.534684,6315.768432,1,3,4,4,3,3,2
11006092,11,19,10,3,3,3,1,2,,4,1,5,,1,2,25,4,2,0,1,3,5,1,,19017.0027,3447.945,0,1539,0,0,1,0,0,3,7780.534684,5217.596635,1,3,4,4,3,4,4
11006093,11,3,3,5,4,3,1,1,,20,1,5,,1,3,27,4,2,0,1,3,1,1,,10560.8031,2189.585,0,832,0,0,0,0,0,3,9765.798,14647.97733,1,2,3,2,5,5,2
11006094,11,5,4,3,5,3,1,2,,6,1,5,,1,3,18,4,1,0,1,3,3,1,,20681.7869,3503.915,0,1694,0,0,1,0,0,3,9765.798,6896.578474,1,2,4,4,3,3,3
11006095,11,2,0,2,5,2,1,1,,8,1,5,,1,3,23,4,1,0,2,2,4,1,,5972.2032,4118.62,0,233,0,0,0,0,0,3,10308.66592,38983.08195,1,1,3,1,1,4,1
11006096,11,5,4,3,4,2,1,1,,6,1,5,,1,3,24,4,1,0,1,3,1,1,,6785.3274,3402.59,0,370,0,0,1,0,0,3,7780.534684,11081.90641,1,3,2,2,2,2,2
11006097,11,2,2,1,5,3,1,1,,8,1,5,,1,3,26,4,2,0,1,2,1,1,,12962.8972,3115.02,0,986,0,0,0,0,0,3,10308.66592,6463.613282,1,1,3,4,3,3,2
11006098,11,15,13,3,4,2,1,1,,25,1,5,,1,1,,4,2,1,1,2,1,1,,9060.845533,3274.245,0,598.7531,0,0,1,0,0,3,7780.534684,6315.768432,1,3,2,4,4,5,3
11006099,11,15,15,3,4,2,1,1,,25,1,5,,1,1,,4,3,1,1,1,2,1,,2585.1385,3005.975,0,0,0,0,0,0,0,3,7780.534684,10230.24171,1,3,2,3,3,5,2
11006100,11,7,7,2,3,2,1,1,친지소유,7,1,5,,1,1,,4,1,0,2,2,2,1,,6564.621282,3197.045,0,365.7874,0,0,0,0,0,3,7780.534684,11081.90641,1,3,2,2,3,4,1
11006101,11,15,8,5,5,3,1,1,,15,2,6,,1,3,25,4,1,0,1,2,1,999999,,7556.841737,3898.6,0,126.9459,0,0,0,2880,0,4,7780.534684,4958.690343,1,3,3,4,3,4,3
11006102,11,12,5,3,3,1,1,1,,2,2,6,,1,1,,4,1,0,2,2,999999,3,,8534.975777,3088.965,0,87.29298915,0,0,0,4968,0,4,7780.534684,29906.65183,1,3,2,1,1,4,1
11006103,11,5,2,5,5,3,1,1,,10,1,5,,1,3,23,4,1,0,1,2,3,1,,15815.6465,3218.275,0,1251,0,0,0,0,0,3,9765.798,6896.578474,1,2,3,4,3,4,2
11006104,11,15,4,5,3,3,1,1,,3,2,6,,1,3,27,4,2,0,1,4,3,1,,9551.9656,3419.96,0,60,0,0,0,5985,0,4,7780.534684,4958.690343,1,3,3,4,3,4,3
11007061,11,14,1,6,5,3,1,2,,8,1,5,,1,3,25,4,2,2,1,3,3,1,,18443.17274,6183.72,0,1258.4059,0,0,0,0,0,3,7780.534684,6315.768432,1,3,4,4,4,4,3
11007062,11,22,17,3,4,3,1,1,,7,2,6,,1,3,28,4,1,0,1,2,1,1,,13986.57753,3340.83,0,109.1528026,0,0,1,9975,0,4,7780.534684,4958.690343,1,3,3,4,3,3,2
11007064,11,4,1,5,4,2,1,1,,6,1,5,,1,3,25,4,2,0,1,3,3,4,,9152.2135,3826.225,0,562,0,0,0,0,0,3,9765.798,6896.578474,1,2,2,4,3,3,2
11007065,11,3,2,6,5,2,1,1,,6,1,5,,1,1,,4,3,0,1,3,3,1,,3149.4705,3662.175,0,0,0,0,1,0,0,3,9765.798,8348.133377,1,2,2,4,5,2,3
11007067,11,5,2,6,5,3,1,2,,11,1,5,,1,3,26,4,1,0,1,2,3,1,,11141.2489,3774.115,0,757,0,0,0,0,0,3,9765.798,6896.578474,1,2,3,4,3,3,2
11007068,11,3,2,3,4,3,1,1,,9,1,5,,3,1,,4,1,0,1,2,1,1,,5912.5041,1890.435,0,411,0,0,0,0,0,3,9765.798,6896.578474,1,2,3,4,3,3,2
11007070,11,1,1,4,6,3,1,2,,3,1,5,,1,3,25,4,2,0,1,2,1,1,,8927.2795,1066.325,0,768,0,0,1,0,0,3,10308.66592,6463.613282,1,1,4,4,3,3,3
11007071,11,1,1,1,4,3,1,2,,12,1,5,,1,3,18,4,3,0,1,3,1,1,,18059.3911,3656.385,0,1430,0,0,1,0,0,3,10308.66592,7824.03999,1,1,5,4,5,3,4
11007072,11,5,5,3,6,3,1,1,,4,1,5,,1,3,26,4,1,0,1,3,1,1,,5729.0979,3108.265,0,293,0,0,1,0,0,3,9765.798,6896.578474,1,2,3,4,3,2,3
11007073,11,15,3,7,4,3,1,2,,5,1,5,,1,3,24,4,1,0,1,3,3,1,,13544.124,4979.4,0,888,0,0,1,0,0,3,7780.534684,6315.768432,1,3,3,4,3,3,4
11007074,11,2,1,1,5,2,1,1,,12,1,5,,1,3,25,4,2,0,1,3,1,1,,9685.0859,3803.065,0,615,0,0,1,0,0,3,9765.798,6896.578474,1,2,2,4,3,3,3
11007075,11,5,2,3,5,3,1,2,,4,1,5,,1,3,22,4,1,0,1,3,1,1,,14516.9607,3563.745,0,1098,0,0,1,0,0,3,9765.798,6896.578474,1,2,4,4,3,3,2
11007076,11,15,3,5,5,4,1,2,,5,1,5,,1,3,20,4,2,0,1,3,3,1,,6932.6909,3561.815,0,371,0,0,1,0,0,3,7780.534684,6315.768432,1,3,5,4,3,4,3
11007077,11,5,3,5,5,2,1,1,,4,1,5,,1,3,18,4,1,0,1,3,1,1,,15306.7434,3827.19,0,1152,0,0,1,0,0,3,9765.798,14647.97733,1,2,2,2,2,2,2
11007078,11,16,7,3,4,2,1,1,,6,1,5,,1,1,,4,1,0,1,3,1,1,,6576.1225,3353.375,0,354,0,0,0,0,0,3,7780.534684,11081.90641,1,3,3,2,2,2,2
11007079,11,2,1,3,3,3,1,1,,24,1,5,,1,3,26,4,1,0,1,3,5,1,,13909.9533,3828.155,0,1018,0,0,0,0,0,3,10308.66592,12673.33042,1,1,3,3,3,5,1
11007080,11,2,1,5,4,3,1,1,,14,1,5,,1,3,26,4,2,0,1,3,3,1,,11249.7962,3221.17,0,813,0,0,0,0,0,3,10308.66592,13728.38157,1,1,3,2,2,4,2
11007081,11,15,4,3,5,3,1,2,,4,2,5,,1,3,27,4,1,0,1,3,1,1,,3790.8136,3728.76,0,56,0,0,1,0,0,3,7780.534684,15913.98392,1,3,4,4,3,3,3
11007082,11,11,2,5,5,3,1,2,,7,2,6,,1,1,,4,1,0,1,3,1,1,,6955.5298,3475.93,0,61,0,0,1,3330,0,4,7780.534684,4958.690343,1,3,3,4,3,2,3
11007083,11,15,15,6,5,3,1,2,,5,2,6,,1,3,26,4,3,0,1,3,1,1,,5292.3432,3153.62,0,61,0,0,1,1944,0,4,7780.534684,9722.599177,1,3,4,3,3,3,3
11007084,11,10,2,3,4,3,1,2,,5,2,6,,1,3,26,4,2,0,1,2,1,1,,18376.28687,3454.7,0,89.18934559,0,0,1,14475,0,4,7780.534684,4958.690343,1,3,4,4,3,3,3
11007085,11,13,9,3,5,4,1,2,,5,1,5,,1,3,25,4,1,0,1,3,1,1,,3167.7283,3683.405,0,0,0,0,1,0,0,3,7780.534684,6315.768432,1,3,4,4,4,3,2
11007086,11,3,3,5,3,5,2,3,,18,1,5,,1,3,25,4,2,0,1,3,1,1,,4664.036894,3340.83,0,171.7088297,0,0,1,0,0,3,10308.66592,6463.613282,1,1,5,4,3,3,4
11007087,11,1,1,1,2,3,1,2,,11,1,5,,1,3,25,4,2,0,1,3,3,1,,4072.231226,3354.34,0,113.854154,0,0,2,0,0,3,10308.66592,7824.03999,1,1,4,4,4,3,3
11007088,11,3,3,5,4,2,1,1,,5,1,5,,1,3,20,4,2,0,1,2,3,1,,18645.3347,3525.145,0,1497,0,0,0,0,0,3,10308.66592,6463.613282,1,1,3,4,3,4,2
